Date,SPY_Close,VIX_Close
2010-01-04,85.27918243408203,20.040000915527344
2010-01-05,85.50494384765625,19.350000381469727
2010-01-06,85.56517028808594,19.15999984741211
2010-01-07,85.92635345458984,19.059999465942383
2010-01-08,86.21227264404297,18.1299991607666
2010-01-11,86.33267211914062,17.549999237060547
2010-01-12,85.52750396728516,18.25
2010-01-13,86.24990844726562,17.850000381469727
2010-01-14,86.48319244384766,17.6299991607666
2010-01-15,85.51248931884766,17.90999984741211
2010-01-19,86.58100128173828,17.579999923706055
2010-01-20,85.70061492919922,18.68000030517578
2010-01-21,84.05266571044922,22.270000457763672
2010-01-22,82.17899322509766,27.309999465942383
2010-01-25,82.60033416748047,25.40999984741211
2010-01-26,82.25421905517578,24.549999237060547
2010-01-27,82.64551544189453,23.139999389648438
2010-01-28,81.69735717773438,23.729999542236328
2010-01-29,80.8094253540039,24.6200008392334
2010-02-01,82.06609344482422,22.59000015258789
2010-02-02,83.05936431884766,21.479999542236328
2010-02-03,82.64551544189453,21.600000381469727
2010-02-04,80.09458923339844,26.079999923706055
2010-02-05,80.26014709472656,26.110000610351562
2010-02-08,79.68067169189453,26.510000228881836
2010-02-09,80.68150329589844,26.0
2010-02-10,80.52348327636719,25.399999618530273
2010-02-11,81.36626434326172,23.959999084472656
2010-02-12,81.29857635498047,22.729999542236328
2010-02-16,82.57776641845703,22.25
2010-02-17,82.96906280517578,21.719999313354492
2010-02-18,83.45816040039062,20.6299991607666
2010-02-19,83.63126373291016,20.020000457763672
2010-02-22,83.64632415771484,19.940000534057617
2010-02-23,82.6304702758789,21.3700008392334
2010-02-24,83.39049530029297,20.270000457763672
2010-02-25,83.27760314941406,20.100000381469727
2010-02-26,83.33028411865234,19.5
2010-03-01,84.19561767578125,19.260000228881836
2010-03-02,84.42890930175781,19.059999465942383
2010-03-03,84.5041275024414,18.829999923706055
2010-03-04,84.76000213623047,18.719999313354492
2010-03-05,85.9714584350586,17.420000076293945
2010-03-08,85.98655700683594,17.790000915527344
2010-03-09,86.1295166015625,17.920000076293945
2010-03-10,86.51329040527344,18.56999969482422
2010-03-11,86.87446594238281,18.059999465942383
2010-03-12,86.88201904296875,17.579999923706055
2010-03-15,86.9045639038086,18.0
2010-03-16,87.59684753417969,17.690000534057617
2010-03-17,88.11605834960938,16.90999984741211
2010-03-18,88.07093048095703,16.6200008392334
2010-03-19,87.62513732910156,16.969999313354492
2010-03-22,88.09358978271484,16.8700008392334
2010-03-23,88.71317291259766,16.350000381469727
2010-03-24,88.28247833251953,17.549999237060547
2010-03-25,88.13894653320312,18.399999618530273
2010-03-26,88.0860366821289,17.770000457763672
2010-03-29,88.6451644897461,17.59000015258789
2010-03-30,88.70561218261719,17.1299991607666
2010-03-31,88.40338897705078,17.59000015258789
2010-04-01,89.00787353515625,17.469999313354492
2010-04-05,89.73323822021484,17.020000457763672
2010-04-06,89.94479370117188,16.229999542236328
2010-04-07,89.43099975585938,16.6200008392334
2010-04-08,89.74076080322266,16.479999542236328
2010-04-09,90.33014678955078,16.139999389648438
2010-04-12,90.47370147705078,15.579999923706055
2010-04-13,90.54168701171875,16.200000762939453
2010-04-14,91.56927490234375,15.59000015258789
2010-04-15,91.64484405517578,15.890000343322754
2010-04-16,90.18653106689453,18.360000610351562
2010-04-19,90.52656555175781,17.34000015258789
2010-04-20,91.33506774902344,15.729999542236328
2010-04-21,91.16881561279297,16.31999969482422
2010-04-22,91.44082641601562,16.469999313354492
2010-04-23,92.0377197265625,16.6200008392334
2010-04-26,91.69015502929688,17.469999313354492
2010-04-27,89.52166748046875,22.809999465942383
2010-04-28,90.20166015625,21.079999923706055
2010-04-29,91.3199462890625,18.440000534057617
2010-04-30,89.77095031738281,22.049999237060547
2010-05-03,90.93457794189453,20.190000534057617
2010-05-04,88.79631042480469,23.84000015258789
2010-05-05,88.26737976074219,24.90999984741211
2010-05-06,85.33567810058594,32.79999923706055
2010-05-07,84.06632232666016,40.95000076293945
2010-05-10,87.76869201660156,28.84000015258789
2010-05-11,87.5193099975586,28.31999969482422
2010-05-12,88.74337768554688,25.520000457763672
2010-05-13,87.64025115966797,26.68000030517578
2010-05-14,86.05352783203125,31.239999771118164
2010-05-17,86.09886932373047,30.84000015258789
2010-05-18,84.92769622802734,33.54999923706055
2010-05-19,84.4441146850586,35.31999969482422
2010-05-20,81.25556182861328,45.790000915527344
2010-05-21,82.44183349609375,40.099998474121094
2010-05-24,81.38402557373047,38.31999969482422
2010-05-25,81.46710968017578,34.61000061035156
2010-05-26,80.9759750366211,35.02000045776367
2010-05-27,83.68852996826172,29.68000030517578
2010-05-28,82.63825988769531,32.06999969482422
2010-06-01,81.24800109863281,35.540000915527344
2010-06-02,83.36365509033203,30.170000076293945
2010-06-03,83.65076446533203,29.459999084472656
2010-06-04,80.71154022216797,35.47999954223633
2010-06-07,79.70661926269531,36.56999969482422
2010-06-08,80.56041717529297,33.70000076293945
2010-06-09,80.12973022460938,33.72999954223633
2010-06-10,82.47206115722656,30.56999969482422
2010-06-11,82.87250518798828,28.790000915527344
2010-06-14,82.7440414428711,28.579999923706055
2010-06-15,84.6254653930664,25.8700008392334
2010-06-16,84.59525299072266,25.920000076293945
2010-06-17,84.7312240600586,25.049999237060547
2010-06-18,84.8230972290039,23.950000762939453
2010-06-21,84.58016967773438,24.8799991607666
2010-06-22,83.18326568603516,27.049999237060547
2010-06-23,82.92515563964844,26.90999984741211
2010-06-24,81.55103302001953,29.739999771118164
2010-06-25,81.89266204833984,28.530000686645508
2010-06-28,81.63455963134766,29.0
2010-06-29,79.11406707763672,34.130001068115234
2010-06-30,78.36251831054688,34.540000915527344
2010-07-01,78.01326751708984,32.86000061035156
2010-07-02,77.58810424804688,30.1200008392334
2010-07-06,78.09675598144531,29.649999618530273
2010-07-07,80.55654907226562,26.84000015258789
2010-07-08,81.35364532470703,25.709999084472656
2010-07-09,81.96100616455078,24.979999542236328
2010-07-12,82.01417541503906,24.43000030517578
2010-07-13,83.25163269042969,24.559999465942383
2010-07-14,83.24402618408203,24.889999389648438
2010-07-15,83.26678466796875,25.139999389648438
2010-07-16,80.97406005859375,26.25
2010-07-19,81.45234680175781,25.969999313354492
2010-07-20,82.35575866699219,23.93000030517578
2010-07-21,81.28533172607422,25.639999389648438
2010-07-22,83.09979248046875,24.6299991607666
2010-07-23,83.82100677490234,23.469999313354492
2010-07-26,84.69404602050781,22.729999542236328
2010-07-27,84.68645477294922,23.190000534057617
2010-07-28,84.13986206054688,24.25
2010-07-29,83.72989654541016,24.1299991607666
2010-07-30,83.71470642089844,23.5
2010-08-02,85.60508728027344,22.010000228881836
2010-08-03,85.19509887695312,22.6299991607666
2010-08-04,85.76447296142578,22.209999084472656
2010-08-05,85.67337799072266,22.100000381469727
2010-08-06,85.32415008544922,21.739999771118164
2010-08-09,85.77967071533203,22.139999389648438
2010-08-10,85.31658935546875,22.3700008392334
2010-08-11,82.9782943725586,25.389999389648438
2010-08-12,82.46967315673828,25.729999542236328
2010-08-13,82.22673034667969,26.239999771118164
2010-08-16,82.18873596191406,26.100000381469727
2010-08-17,83.19847106933594,24.329999923706055
2010-08-18,83.3503189086914,24.59000015258789
2010-08-19,81.9002685546875,26.440000534057617
2010-08-20,81.63455963134766,25.489999771118164
2010-08-23,81.32328033447266,25.65999984741211
2010-08-24,80.11618041992188,27.459999084472656
2010-08-25,80.4274673461914,26.700000762939453
2010-08-26,79.8884506225586,27.3700008392334
2010-08-27,81.12590789794922,24.450000762939453
2010-08-30,79.94918060302734,27.209999084472656
2010-08-31,79.94918060302734,26.049999237060547
2010-09-01,82.3405990600586,23.889999389648438
2010-09-02,83.10738372802734,23.190000534057617
2010-09-03,84.18539428710938,21.309999465942383
2010-09-07,83.23639678955078,23.799999237060547
2010-09-08,83.82100677490234,23.25
2010-09-09,84.20818328857422,22.809999465942383
2010-09-10,84.63331604003906,21.989999771118164
2010-09-13,85.57469940185547,21.209999084472656
2010-09-14,85.52159118652344,21.559999465942383
2010-09-15,85.84798431396484,22.100000381469727
2010-09-16,85.82522583007812,21.719999313354492
2010-09-17,85.8572769165039,22.010000228881836
2010-09-20,87.17005157470703,21.5
2010-09-21,86.9945068359375,22.350000381469727
2010-09-22,86.56710052490234,22.510000228881836
2010-09-23,85.86491394042969,23.8700008392334
2010-09-24,87.63565063476562,21.709999084472656
2010-09-27,87.2158432006836,22.540000915527344
2010-09-28,87.52114868164062,22.600000381469727
2010-09-29,87.36849975585938,23.25
2010-09-30,87.10899353027344,23.700000762939453
2010-10-01,87.47532653808594,22.5
2010-10-04,86.81896209716797,23.530000686645508
2010-10-05,88.56675720214844,21.760000228881836
2010-10-06,88.5591812133789,21.489999771118164
2010-10-07,88.45230102539062,21.559999465942383
2010-10-08,88.94840240478516,20.709999084472656
2010-10-11,89.03237915039062,18.959999084472656
2010-10-12,89.30717468261719,18.93000030517578
2010-10-13,90.00167083740234,19.06999969482422
2010-10-14,89.65060424804688,19.8799991607666
2010-10-15,89.83378601074219,19.030000686645508
2010-10-18,90.2764663696289,19.09000015258789
2010-10-19,89.09343719482422,20.6299991607666
2010-10-20,89.96351623535156,19.790000915527344
2010-10-21,90.16197967529297,19.270000457763672
2010-10-22,90.32989501953125,18.780000686645508
2010-10-25,90.59700775146484,19.850000381469727
2010-10-26,90.61229705810547,20.219999313354492
2010-10-27,90.35276794433594,20.709999084472656
2010-10-28,90.36803436279297,20.8799991607666
2010-10-29,90.43675231933594,21.200000762939453
2010-11-01,90.46723937988281,21.829999923706055
2010-11-02,91.18470001220703,21.56999969482422
2010-11-03,91.55107879638672,19.559999465942383
2010-11-04,93.31416320800781,18.520000457763672
2010-11-05,93.665283203125,18.260000228881836
2010-11-08,93.48969268798828,18.290000915527344
2010-11-09,92.81806182861328,19.079999923706055
2010-11-10,93.19204711914062,18.469999313354492
2010-11-11,92.84095764160156,18.639999389648438
2010-11-12,91.74185943603516,20.610000610351562
2010-11-15,91.61211395263672,20.200000762939453
2010-11-16,90.18485260009766,22.579999923706055
2010-11-17,90.23065185546875,21.760000228881836
2010-11-18,91.5587158203125,18.75
2010-11-19,91.8105697631836,18.040000915527344
2010-11-22,91.73426818847656,18.3700008392334
2010-11-23,90.40621185302734,20.6299991607666
2010-11-24,91.74185943603516,19.559999465942383
2010-11-26,90.6733627319336,22.219999313354492
2010-11-29,90.9481201171875,21.530000686645508
2010-11-30,90.43675231933594,23.540000915527344
2010-12-01,92.3601303100586,21.360000610351562
2010-12-02,93.5431137084961,19.389999389648438
2010-12-03,93.79499816894531,18.010000228881836
2010-12-06,93.69579315185547,18.020000457763672
2010-12-07,93.74922943115234,17.989999771118164
2010-12-08,94.09265899658203,17.739999771118164
2010-12-09,94.45904541015625,17.25
2010-12-10,95.00856018066406,17.610000610351562
2010-12-13,95.06964874267578,17.549999237060547
2010-12-14,95.15360260009766,17.610000610351562
2010-12-15,94.71853637695312,17.940000534057617
2010-12-16,95.26808166503906,17.389999389648438
2010-12-17,95.37013244628906,16.110000610351562
2010-12-20,95.60030364990234,16.40999984741211
2010-12-21,96.2064208984375,16.489999771118164
2010-12-22,96.5056381225586,15.449999809265137
2010-12-23,96.36754608154297,16.469999313354492
2010-12-27,96.40589141845703,17.670000076293945
2010-12-28,96.54402160644531,17.520000457763672
2010-12-29,96.61308288574219,17.280000686645508
2010-12-30,96.45964050292969,17.520000457763672
2010-12-31,96.4826431274414,17.75
2011-01-03,97.48009490966797,17.610000610351562
2011-01-04,97.42640686035156,17.3799991607666
2011-01-05,97.9327621459961,17.020000457763672
2011-01-06,97.7409439086914,17.399999618530273
2011-01-07,97.54912567138672,17.139999389648438
2011-01-10,97.42640686035156,17.540000915527344
2011-01-11,97.77162170410156,16.889999389648438
2011-01-12,98.65399169921875,16.239999771118164
2011-01-13,98.49281311035156,16.389999389648438
2011-01-14,99.20640563964844,15.460000038146973
2011-01-18,99.37521362304688,15.869999885559082
2011-01-19,98.40081024169922,17.309999465942383
2011-01-20,98.27035522460938,17.989999771118164
2011-01-21,98.49281311035156,18.469999313354492
2011-01-24,99.05297088623047,17.649999618530273
2011-01-25,99.10669708251953,17.59000015258789
2011-01-26,99.49031066894531,16.639999389648438
2011-01-27,99.73580932617188,16.149999618530273
2011-01-28,97.99412536621094,20.040000915527344
2011-01-31,98.73069763183594,19.530000686645508
2011-02-01,100.31127166748047,17.6299991607666
2011-02-02,100.11945343017578,17.299999237060547
2011-02-03,100.3419418334961,16.690000534057617
2011-02-04,100.62582397460938,15.930000305175781
2011-02-07,101.25497436523438,16.280000686645508
2011-02-08,101.71534729003906,15.8100004196167
2011-02-09,101.48515319824219,15.869999885559082
2011-02-10,101.52352905273438,16.09000015258789
2011-02-11,102.129638671875,15.6899995803833
2011-02-14,102.37516784667969,15.949999809265137
2011-02-15,102.05294036865234,16.3700008392334
2011-02-16,102.69745635986328,16.719999313354492
2011-02-17,103.00434112548828,16.59000015258789
2011-02-18,103.21917724609375,16.43000030517578
2011-02-22,101.1475601196289,20.799999237060547
2011-02-23,100.52611541748047,22.1299991607666
2011-02-24,100.45704650878906,21.31999969482422
2011-02-25,101.53118896484375,19.219999313354492
2011-02-28,102.16034698486328,18.350000381469727
2011-03-01,100.45704650878906,21.010000228881836
2011-03-02,100.67183685302734,20.700000762939453
2011-03-03,102.40587615966797,18.600000381469727
2011-03-04,101.63859558105469,19.059999465942383
2011-03-07,100.84066772460938,20.65999984741211
2011-03-08,101.72300720214844,19.81999969482422
2011-03-09,101.57721710205078,20.219999313354492
2011-03-10,99.69747161865234,21.8799991607666
2011-03-11,100.38800811767578,20.079999923706055
2011-03-14,99.78182220458984,21.1299991607666
2011-03-15,98.63861846923828,24.31999969482422
2011-03-16,96.81253814697266,29.399999618530273
2011-03-17,98.09390258789062,26.3700008392334
2011-03-18,98.45067596435547,24.440000534057617
2011-03-21,99.97647094726562,20.610000610351562
2011-03-22,99.6296615600586,20.209999084472656
2011-03-23,99.91478729248047,19.170000076293945
2011-03-24,100.87028503417969,18.0
2011-03-25,101.17857360839844,17.90999984741211
2011-03-28,100.93197631835938,19.440000534057617
2011-03-29,101.61006927490234,18.15999984741211
2011-03-30,102.31134033203125,17.709999084472656
2011-03-31,102.17265319824219,17.739999771118164
2011-04-01,102.60414123535156,17.399999618530273
2011-04-04,102.68896484375,17.5
2011-04-05,102.67351531982422,17.25
2011-04-06,102.99716186523438,16.899999618530273
2011-04-07,102.73517608642578,17.110000610351562
2011-04-08,102.38069152832031,17.8700008392334
2011-04-11,102.07246398925781,16.59000015258789
2011-04-12,101.30958557128906,17.09000015258789
2011-04-13,101.30184173583984,16.920000076293945
2011-04-14,101.37889862060547,16.270000457763672
2011-04-15,101.74877166748047,15.319999694824219
2011-04-18,100.60833740234375,16.959999084472656
2011-04-19,101.18627166748047,15.829999923706055
2011-04-20,102.56558990478516,15.069999694824219
2011-04-21,103.08960723876953,14.6899995803833
2011-04-25,102.98176574707031,15.770000457763672
2011-04-26,103.86791229248047,15.619999885559082
2011-04-27,104.5460205078125,15.350000381469727
2011-04-28,104.88507843017578,14.619999885559082
2011-04-29,105.13168334960938,14.75
2011-05-02,104.96987915039062,15.989999771118164
2011-05-03,104.5923080444336,16.700000762939453
2011-05-04,103.89874267578125,17.079999923706055
2011-05-05,102.9586410522461,18.200000762939453
2011-05-06,103.41324615478516,18.399999618530273
2011-05-09,103.81398010253906,17.15999984741211
2011-05-10,104.70013427734375,15.90999984741211
2011-05-11,103.59822082519531,16.950000762939453
2011-05-12,104.09139251708984,16.030000686645508
2011-05-13,103.28997802734375,17.06999969482422
2011-05-16,102.6349868774414,18.239999771118164
2011-05-17,102.61954498291016,17.549999237060547
2011-05-18,103.53656005859375,16.229999542236328
2011-05-19,103.78313446044922,15.520000457763672
2011-05-20,102.9586410522461,17.43000030517578
2011-05-23,101.76422119140625,18.270000457763672
2011-05-24,101.67943572998047,17.81999969482422
2011-05-25,102.01849365234375,17.06999969482422
2011-05-26,102.48857116699219,16.09000015258789
2011-05-27,102.88157653808594,15.979999542236328
2011-05-31,103.9526596069336,15.449999809265137
2011-06-01,101.61780548095703,18.299999237060547
2011-06-02,101.50989532470703,18.09000015258789
2011-06-03,100.50042724609375,17.950000762939453
2011-06-06,99.43701934814453,18.489999771118164
2011-06-07,99.3753662109375,18.06999969482422
2011-06-08,98.95926666259766,18.790000915527344
2011-06-09,99.7144546508789,17.770000457763672
2011-06-10,98.32736206054688,18.860000610351562
2011-06-13,98.4044189453125,19.610000610351562
2011-06-14,99.65279388427734,18.260000228881836
2011-06-15,97.88043212890625,21.31999969482422
2011-06-16,98.09617614746094,22.729999542236328
2011-06-17,98.38897705078125,21.850000381469727
2011-06-20,98.89227294921875,19.989999771118164
2011-06-21,100.24752044677734,18.860000610351562
2011-06-22,99.64346313476562,18.520000457763672
2011-06-23,99.35691833496094,19.290000915527344
2011-06-24,98.20308685302734,21.100000381469727
2011-06-27,99.07816314697266,20.559999465942383
2011-06-28,100.37140655517578,19.170000076293945
2011-06-29,101.23099517822266,17.270000457763672
2011-06-30,102.19905090332031,16.520000457763672
2011-07-01,103.7091293334961,15.869999885559082
2011-07-05,103.62394714355469,16.059999465942383
2011-07-06,103.74785614013672,16.34000015258789
2011-07-07,104.82430267333984,15.949999809265137
2011-07-08,104.0808334350586,15.949999809265137
2011-07-11,102.19905090332031,18.389999389648438
2011-07-12,101.75758361816406,19.8700008392334
2011-07-13,102.09832000732422,19.90999984741211
2011-07-14,101.39363861083984,20.799999237060547
2011-07-15,101.98220825195312,19.530000686645508
2011-07-18,101.14582824707031,20.950000762939453
2011-07-19,102.78756713867188,19.209999084472656
2011-07-20,102.72562408447266,19.09000015258789
2011-07-21,104.15055084228516,17.559999465942383
2011-07-22,104.22024536132812,17.520000457763672
2011-07-25,103.63943481445312,19.350000381469727
2011-07-26,103.25221252441406,20.229999542236328
2011-07-27,101.13810729980469,22.979999542236328
2011-07-28,100.84381103515625,23.739999771118164
2011-07-29,100.15458679199219,25.25
2011-08-01,99.72868347167969,23.65999984741211
2011-08-02,97.18086242675781,24.790000915527344
2011-08-03,97.70745086669922,23.3799991607666
2011-08-04,93.13066864013672,31.65999984741211
2011-08-05,92.99130249023438,32.0
2011-08-08,86.93537139892578,48.0
2011-08-09,90.97782135009766,35.060001373291016
2011-08-10,86.95858764648438,42.9900016784668
2011-08-11,90.86162567138672,39.0
2011-08-12,91.47344207763672,36.36000061035156
2011-08-15,93.40946197509766,31.8700008392334
2011-08-16,92.61183166503906,32.849998474121094
2011-08-17,92.67378997802734,31.579999923706055
2011-08-18,88.67784118652344,42.66999816894531
2011-08-19,87.22966003417969,43.04999923706055
2011-08-22,87.29937744140625,42.439998626708984
2011-08-23,90.17244720458984,36.27000045776367
2011-08-24,91.44244384765625,35.900001525878906
2011-08-25,90.04853057861328,39.7599983215332
2011-08-26,91.35726165771484,35.59000015258789
2011-08-29,93.9825439453125,32.279998779296875
2011-08-30,94.2303237915039,32.88999938964844
2011-08-31,94.64852142333984,31.6200008392334
2011-09-01,93.65731048583984,31.81999969482422
2011-09-02,91.26432037353516,33.91999816894531
2011-09-06,90.59833526611328,37.0
2011-09-07,93.15392303466797,33.380001068115234
2011-09-08,92.18586730957031,34.31999969482422
2011-09-09,89.76973724365234,38.52000045776367
2011-09-12,90.35051727294922,38.59000015258789
2011-09-13,91.17914581298828,36.90999984741211
2011-09-14,92.44142150878906,34.599998474121094
2011-09-15,94.0367431640625,31.969999313354492
2011-09-16,94.5932846069336,30.979999542236328
2011-09-19,93.65141296386719,32.72999954223633
2011-09-20,93.54244232177734,32.86000061035156
2011-09-21,90.78681182861328,37.31999969482422
2011-09-22,87.85221862792969,41.349998474121094
